model,op_id,phase,layer,module,op_kind,batch_dims,M,N,K,deps,weight,weight_shape,provenance,notes
models--codellama--CodeLlama-13b-Instruct-hf,616,decode,28,model.layers.28.self_attn.v_proj,linear,,B,5120,5120,613,model.layers.28.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,617,decode,28,model.layers.28.self_attn.qk,batched_matmul,B*QH,1,KV,128,614;615,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,618,decode,28,model.layers.28.self_attn.pv,batched_matmul,B*QH,1,128,KV,617;616,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,619,decode,28,model.layers.28.self_attn.o_proj,linear,,B,5120,5120,618,model.layers.28.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,620,decode,28,model.layers.28.mlp.gate_proj,linear,,B,13824,5120,619,model.layers.28.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,621,decode,28,model.layers.28.mlp.up_proj,linear,,B,13824,5120,619,model.layers.28.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,622,decode,28,model.layers.28.mlp.down_proj,linear,,B,5120,13824,620;621,model.layers.28.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,623,decode,29,model.layers.29.self_attn.q_proj,linear,,B,5120,5120,622,model.layers.29.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,624,decode,29,model.layers.29.self_attn.k_proj,linear,,B,5120,5120,622,model.layers.29.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,625,decode,29,model.layers.29.self_attn.v_proj,linear,,B,5120,5120,622,model.layers.29.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,626,decode,29,model.layers.29.self_attn.qk,batched_matmul,B*QH,1,KV,128,623;624,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,627,decode,29,model.layers.29.self_attn.pv,batched_matmul,B*QH,1,128,KV,626;625,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,628,decode,29,model.layers.29.self_attn.o_proj,linear,,B,5120,5120,627,model.layers.29.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,629,decode,29,model.layers.29.mlp.gate_proj,linear,,B,13824,5120,628,model.layers.29.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,630,decode,29,model.layers.29.mlp.up_proj,linear,,B,13824,5120,628,model.layers.29.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,631,decode,29,model.layers.29.mlp.down_proj,linear,,B,5120,13824,629;630,model.layers.29.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,632,decode,30,model.layers.30.self_attn.q_proj,linear,,B,5120,5120,631,model.layers.30.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,633,decode,30,model.layers.30.self_attn.k_proj,linear,,B,5120,5120,631,model.layers.30.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,634,decode,30,model.layers.30.self_attn.v_proj,linear,,B,5120,5120,631,model.layers.30.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,635,decode,30,model.layers.30.self_attn.qk,batched_matmul,B*QH,1,KV,128,632;633,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,636,decode,30,model.layers.30.self_attn.pv,batched_matmul,B*QH,1,128,KV,635;634,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,637,decode,30,model.layers.30.self_attn.o_proj,linear,,B,5120,5120,636,model.layers.30.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,638,decode,30,model.layers.30.mlp.gate_proj,linear,,B,13824,5120,637,model.layers.30.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,639,decode,30,model.layers.30.mlp.up_proj,linear,,B,13824,5120,637,model.layers.30.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,640,decode,30,model.layers.30.mlp.down_proj,linear,,B,5120,13824,638;639,model.layers.30.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,641,decode,31,model.layers.31.self_attn.q_proj,linear,,B,5120,5120,640,model.layers.31.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,642,decode,31,model.layers.31.self_attn.k_proj,linear,,B,5120,5120,640,model.layers.31.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,643,decode,31,model.layers.31.self_attn.v_proj,linear,,B,5120,5120,640,model.layers.31.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,644,decode,31,model.layers.31.self_attn.qk,batched_matmul,B*QH,1,KV,128,641;642,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,645,decode,31,model.layers.31.self_attn.pv,batched_matmul,B*QH,1,128,KV,644;643,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,646,decode,31,model.layers.31.self_attn.o_proj,linear,,B,5120,5120,645,model.layers.31.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,647,decode,31,model.layers.31.mlp.gate_proj,linear,,B,13824,5120,646,model.layers.31.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,648,decode,31,model.layers.31.mlp.up_proj,linear,,B,13824,5120,646,model.layers.31.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,649,decode,31,model.layers.31.mlp.down_proj,linear,,B,5120,13824,647;648,model.layers.31.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,650,decode,32,model.layers.32.self_attn.q_proj,linear,,B,5120,5120,649,model.layers.32.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,651,decode,32,model.layers.32.self_attn.k_proj,linear,,B,5120,5120,649,model.layers.32.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,652,decode,32,model.layers.32.self_attn.v_proj,linear,,B,5120,5120,649,model.layers.32.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,653,decode,32,model.layers.32.self_attn.qk,batched_matmul,B*QH,1,KV,128,650;651,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,654,decode,32,model.layers.32.self_attn.pv,batched_matmul,B*QH,1,128,KV,653;652,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,655,decode,32,model.layers.32.self_attn.o_proj,linear,,B,5120,5120,654,model.layers.32.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,656,decode,32,model.layers.32.mlp.gate_proj,linear,,B,13824,5120,655,model.layers.32.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,657,decode,32,model.layers.32.mlp.up_proj,linear,,B,13824,5120,655,model.layers.32.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,658,decode,32,model.layers.32.mlp.down_proj,linear,,B,5120,13824,656;657,model.layers.32.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,659,decode,33,model.layers.33.self_attn.q_proj,linear,,B,5120,5120,658,model.layers.33.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,660,decode,33,model.layers.33.self_attn.k_proj,linear,,B,5120,5120,658,model.layers.33.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,661,decode,33,model.layers.33.self_attn.v_proj,linear,,B,5120,5120,658,model.layers.33.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,662,decode,33,model.layers.33.self_attn.qk,batched_matmul,B*QH,1,KV,128,659;660,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,663,decode,33,model.layers.33.self_attn.pv,batched_matmul,B*QH,1,128,KV,662;661,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,664,decode,33,model.layers.33.self_attn.o_proj,linear,,B,5120,5120,663,model.layers.33.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,665,decode,33,model.layers.33.mlp.gate_proj,linear,,B,13824,5120,664,model.layers.33.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,666,decode,33,model.layers.33.mlp.up_proj,linear,,B,13824,5120,664,model.layers.33.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,667,decode,33,model.layers.33.mlp.down_proj,linear,,B,5120,13824,665;666,model.layers.33.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,668,decode,34,model.layers.34.self_attn.q_proj,linear,,B,5120,5120,667,model.layers.34.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,669,decode,34,model.layers.34.self_attn.k_proj,linear,,B,5120,5120,667,model.layers.34.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,670,decode,34,model.layers.34.self_attn.v_proj,linear,,B,5120,5120,667,model.layers.34.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,671,decode,34,model.layers.34.self_attn.qk,batched_matmul,B*QH,1,KV,128,668;669,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,672,decode,34,model.layers.34.self_attn.pv,batched_matmul,B*QH,1,128,KV,671;670,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,673,decode,34,model.layers.34.self_attn.o_proj,linear,,B,5120,5120,672,model.layers.34.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,674,decode,34,model.layers.34.mlp.gate_proj,linear,,B,13824,5120,673,model.layers.34.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,675,decode,34,model.layers.34.mlp.up_proj,linear,,B,13824,5120,673,model.layers.34.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,676,decode,34,model.layers.34.mlp.down_proj,linear,,B,5120,13824,674;675,model.layers.34.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,677,decode,35,model.layers.35.self_attn.q_proj,linear,,B,5120,5120,676,model.layers.35.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,678,decode,35,model.layers.35.self_attn.k_proj,linear,,B,5120,5120,676,model.layers.35.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,679,decode,35,model.layers.35.self_attn.v_proj,linear,,B,5120,5120,676,model.layers.35.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,680,decode,35,model.layers.35.self_attn.qk,batched_matmul,B*QH,1,KV,128,677;678,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,681,decode,35,model.layers.35.self_attn.pv,batched_matmul,B*QH,1,128,KV,680;679,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,682,decode,35,model.layers.35.self_attn.o_proj,linear,,B,5120,5120,681,model.layers.35.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,683,decode,35,model.layers.35.mlp.gate_proj,linear,,B,13824,5120,682,model.layers.35.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,684,decode,35,model.layers.35.mlp.up_proj,linear,,B,13824,5120,682,model.layers.35.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,685,decode,35,model.layers.35.mlp.down_proj,linear,,B,5120,13824,683;684,model.layers.35.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,686,decode,36,model.layers.36.self_attn.q_proj,linear,,B,5120,5120,685,model.layers.36.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,687,decode,36,model.layers.36.self_attn.k_proj,linear,,B,5120,5120,685,model.layers.36.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,688,decode,36,model.layers.36.self_attn.v_proj,linear,,B,5120,5120,685,model.layers.36.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,689,decode,36,model.layers.36.self_attn.qk,batched_matmul,B*QH,1,KV,128,686;687,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,690,decode,36,model.layers.36.self_attn.pv,batched_matmul,B*QH,1,128,KV,689;688,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,691,decode,36,model.layers.36.self_attn.o_proj,linear,,B,5120,5120,690,model.layers.36.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,692,decode,36,model.layers.36.mlp.gate_proj,linear,,B,13824,5120,691,model.layers.36.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,693,decode,36,model.layers.36.mlp.up_proj,linear,,B,13824,5120,691,model.layers.36.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,694,decode,36,model.layers.36.mlp.down_proj,linear,,B,5120,13824,692;693,model.layers.36.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,695,decode,37,model.layers.37.self_attn.q_proj,linear,,B,5120,5120,694,model.layers.37.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,696,decode,37,model.layers.37.self_attn.k_proj,linear,,B,5120,5120,694,model.layers.37.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,697,decode,37,model.layers.37.self_attn.v_proj,linear,,B,5120,5120,694,model.layers.37.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,698,decode,37,model.layers.37.self_attn.qk,batched_matmul,B*QH,1,KV,128,695;696,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,699,decode,37,model.layers.37.self_attn.pv,batched_matmul,B*QH,1,128,KV,698;697,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,700,decode,37,model.layers.37.self_attn.o_proj,linear,,B,5120,5120,699,model.layers.37.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,701,decode,37,model.layers.37.mlp.gate_proj,linear,,B,13824,5120,700,model.layers.37.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,702,decode,37,model.layers.37.mlp.up_proj,linear,,B,13824,5120,700,model.layers.37.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,703,decode,37,model.layers.37.mlp.down_proj,linear,,B,5120,13824,701;702,model.layers.37.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,704,decode,38,model.layers.38.self_attn.q_proj,linear,,B,5120,5120,703,model.layers.38.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,705,decode,38,model.layers.38.self_attn.k_proj,linear,,B,5120,5120,703,model.layers.38.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,706,decode,38,model.layers.38.self_attn.v_proj,linear,,B,5120,5120,703,model.layers.38.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,707,decode,38,model.layers.38.self_attn.qk,batched_matmul,B*QH,1,KV,128,704;705,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,708,decode,38,model.layers.38.self_attn.pv,batched_matmul,B*QH,1,128,KV,707;706,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,709,decode,38,model.layers.38.self_attn.o_proj,linear,,B,5120,5120,708,model.layers.38.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,710,decode,38,model.layers.38.mlp.gate_proj,linear,,B,13824,5120,709,model.layers.38.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,711,decode,38,model.layers.38.mlp.up_proj,linear,,B,13824,5120,709,model.layers.38.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,712,decode,38,model.layers.38.mlp.down_proj,linear,,B,5120,13824,710;711,model.layers.38.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,713,decode,39,model.layers.39.self_attn.q_proj,linear,,B,5120,5120,712,model.layers.39.self_attn.q_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,714,decode,39,model.layers.39.self_attn.k_proj,linear,,B,5120,5120,712,model.layers.39.self_attn.k_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,715,decode,39,model.layers.39.self_attn.v_proj,linear,,B,5120,5120,712,model.layers.39.self_attn.v_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,716,decode,39,model.layers.39.self_attn.qk,batched_matmul,B*QH,1,KV,128,713;714,,,config+architecture,"GQA QH=40, KVH=40"
models--codellama--CodeLlama-13b-Instruct-hf,717,decode,39,model.layers.39.self_attn.pv,batched_matmul,B*QH,1,128,KV,716;715,,,config+architecture,softmax/mask is a non-matmul dependency bridge
models--codellama--CodeLlama-13b-Instruct-hf,718,decode,39,model.layers.39.self_attn.o_proj,linear,,B,5120,5120,717,model.layers.39.self_attn.o_proj.weight,"[5120,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,719,decode,39,model.layers.39.mlp.gate_proj,linear,,B,13824,5120,718,model.layers.39.mlp.gate_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,720,decode,39,model.layers.39.mlp.up_proj,linear,,B,13824,5120,718,model.layers.39.mlp.up_proj.weight,"[13824,5120]",config+architecture,
models--codellama--CodeLlama-13b-Instruct-hf,721,decode,39,model.layers.39.mlp.down_proj,linear,,B,5120,13824,719;720,model.layers.39.mlp.down_proj.weight,"[5120,13824]",config+architecture,SiLU(gate)*up precedes this GEMM
models--codellama--CodeLlama-13b-Instruct-hf,722,decode,output,lm_head,linear,,B,32016,5120,721,lm_head.weight or tied embed_tokens.weight,"[32016,5120]",config+architecture,prefill shape follows full Hugging Face forward; serving runtimes may compute only selected logits
