model,op_id,phase,layer,module,op_kind,batch_dims,M,N,K,deps,weight,weight_shape,provenance,notes
models--nvidia--bigvgan_v2_22khz_80band_256x,107,vocoder,resblock.16,resblocks.16.convs2.1,conv1d_im2col_equivalent,,B*L6,24,168,106,resblocks.16.convs2.1.weight_v,"[24,24,7]",checkpoint_shape+standard_BigVGAN_generator_topology,dilation=1; residual branch
models--nvidia--bigvgan_v2_22khz_80band_256x,108,vocoder,resblock.16,resblocks.16.convs1.2,conv1d_im2col_equivalent,,B*L6,24,168,107,resblocks.16.convs1.2.weight_v,"[24,24,7]",checkpoint_shape+standard_BigVGAN_generator_topology,dilation=5; residual branch
models--nvidia--bigvgan_v2_22khz_80band_256x,109,vocoder,resblock.16,resblocks.16.convs2.2,conv1d_im2col_equivalent,,B*L6,24,168,108,resblocks.16.convs2.2.weight_v,"[24,24,7]",checkpoint_shape+standard_BigVGAN_generator_topology,dilation=1; residual branch
models--nvidia--bigvgan_v2_22khz_80band_256x,110,vocoder,resblock.17,resblocks.17.convs1.0,conv1d_im2col_equivalent,,B*L6,24,264,97,resblocks.17.convs1.0.weight_v,"[24,24,11]",checkpoint_shape+standard_BigVGAN_generator_topology,dilation=1; residual branch
models--nvidia--bigvgan_v2_22khz_80band_256x,111,vocoder,resblock.17,resblocks.17.convs2.0,conv1d_im2col_equivalent,,B*L6,24,264,110,resblocks.17.convs2.0.weight_v,"[24,24,11]",checkpoint_shape+standard_BigVGAN_generator_topology,dilation=1; residual branch
models--nvidia--bigvgan_v2_22khz_80band_256x,112,vocoder,resblock.17,resblocks.17.convs1.1,conv1d_im2col_equivalent,,B*L6,24,264,111,resblocks.17.convs1.1.weight_v,"[24,24,11]",checkpoint_shape+standard_BigVGAN_generator_topology,dilation=3; residual branch
models--nvidia--bigvgan_v2_22khz_80band_256x,113,vocoder,resblock.17,resblocks.17.convs2.1,conv1d_im2col_equivalent,,B*L6,24,264,112,resblocks.17.convs2.1.weight_v,"[24,24,11]",checkpoint_shape+standard_BigVGAN_generator_topology,dilation=1; residual branch
models--nvidia--bigvgan_v2_22khz_80band_256x,114,vocoder,resblock.17,resblocks.17.convs1.2,conv1d_im2col_equivalent,,B*L6,24,264,113,resblocks.17.convs1.2.weight_v,"[24,24,11]",checkpoint_shape+standard_BigVGAN_generator_topology,dilation=5; residual branch
models--nvidia--bigvgan_v2_22khz_80band_256x,115,vocoder,resblock.17,resblocks.17.convs2.2,conv1d_im2col_equivalent,,B*L6,24,264,114,resblocks.17.convs2.2.weight_v,"[24,24,11]",checkpoint_shape+standard_BigVGAN_generator_topology,dilation=1; residual branch
models--nvidia--bigvgan_v2_22khz_80band_256x,116,vocoder,output,conv_post,conv1d_im2col_equivalent,,B*L6,1,168,103;109;115,conv_post.weight_v,"[1,24,7]",checkpoint_shape+standard_BigVGAN_generator_topology,three residual branches per stage are averaged before the next stage; fixed anti-alias resampling filters are not logical learned GEMMs
