model,op_id,phase,layer,module,op_kind,batch_dims,M,N,K,deps,weight,weight_shape,provenance,notes
models--funasr--campplus,176,speaker_encode,block3.5,xvector.block3.tdnnd5.linear1,conv1d_im2col_equivalent,,B*T_tdnn,128,640,173;175,xvector.block3.tdnnd5.linear1.weight,"[128, 640, 1]",checkpoint_shape+official_CAMPPlus_forward,dilation=1
models--funasr--campplus,177,speaker_encode,block3.5,xvector.block3.tdnnd5.cam_layer.linear_local,conv1d_im2col_equivalent,,B*T_tdnn,32,384,176,xvector.block3.tdnnd5.cam_layer.linear_local.weight,"[32, 128, 3]",checkpoint_shape+official_CAMPPlus_forward,dilation=2; CAM local branch
models--funasr--campplus,178,speaker_encode,block3.5,xvector.block3.tdnnd5.cam_layer.linear1,conv1d_im2col_equivalent,,B*T_tdnn,64,128,176,xvector.block3.tdnnd5.cam_layer.linear1.weight,"[64, 128, 1]",checkpoint_shape+official_CAMPPlus_forward,dilation=1; CAM pooled-context branch
models--funasr--campplus,179,speaker_encode,block3.5,xvector.block3.tdnnd5.cam_layer.linear2,conv1d_im2col_equivalent,,B*T_tdnn,32,64,178,xvector.block3.tdnnd5.cam_layer.linear2.weight,"[32, 64, 1]",checkpoint_shape+official_CAMPPlus_forward,dilation=1; CAM gate projection
models--funasr--campplus,180,speaker_encode,block3.6,xvector.block3.tdnnd6.linear1,conv1d_im2col_equivalent,,B*T_tdnn,128,672,177;179,xvector.block3.tdnnd6.linear1.weight,"[128, 672, 1]",checkpoint_shape+official_CAMPPlus_forward,dilation=1
models--funasr--campplus,181,speaker_encode,block3.6,xvector.block3.tdnnd6.cam_layer.linear_local,conv1d_im2col_equivalent,,B*T_tdnn,32,384,180,xvector.block3.tdnnd6.cam_layer.linear_local.weight,"[32, 128, 3]",checkpoint_shape+official_CAMPPlus_forward,dilation=2; CAM local branch
models--funasr--campplus,182,speaker_encode,block3.6,xvector.block3.tdnnd6.cam_layer.linear1,conv1d_im2col_equivalent,,B*T_tdnn,64,128,180,xvector.block3.tdnnd6.cam_layer.linear1.weight,"[64, 128, 1]",checkpoint_shape+official_CAMPPlus_forward,dilation=1; CAM pooled-context branch
models--funasr--campplus,183,speaker_encode,block3.6,xvector.block3.tdnnd6.cam_layer.linear2,conv1d_im2col_equivalent,,B*T_tdnn,32,64,182,xvector.block3.tdnnd6.cam_layer.linear2.weight,"[32, 64, 1]",checkpoint_shape+official_CAMPPlus_forward,dilation=1; CAM gate projection
models--funasr--campplus,184,speaker_encode,block3.7,xvector.block3.tdnnd7.linear1,conv1d_im2col_equivalent,,B*T_tdnn,128,704,181;183,xvector.block3.tdnnd7.linear1.weight,"[128, 704, 1]",checkpoint_shape+official_CAMPPlus_forward,dilation=1
models--funasr--campplus,185,speaker_encode,block3.7,xvector.block3.tdnnd7.cam_layer.linear_local,conv1d_im2col_equivalent,,B*T_tdnn,32,384,184,xvector.block3.tdnnd7.cam_layer.linear_local.weight,"[32, 128, 3]",checkpoint_shape+official_CAMPPlus_forward,dilation=2; CAM local branch
models--funasr--campplus,186,speaker_encode,block3.7,xvector.block3.tdnnd7.cam_layer.linear1,conv1d_im2col_equivalent,,B*T_tdnn,64,128,184,xvector.block3.tdnnd7.cam_layer.linear1.weight,"[64, 128, 1]",checkpoint_shape+official_CAMPPlus_forward,dilation=1; CAM pooled-context branch
models--funasr--campplus,187,speaker_encode,block3.7,xvector.block3.tdnnd7.cam_layer.linear2,conv1d_im2col_equivalent,,B*T_tdnn,32,64,186,xvector.block3.tdnnd7.cam_layer.linear2.weight,"[32, 64, 1]",checkpoint_shape+official_CAMPPlus_forward,dilation=1; CAM gate projection
models--funasr--campplus,188,speaker_encode,block3.8,xvector.block3.tdnnd8.linear1,conv1d_im2col_equivalent,,B*T_tdnn,128,736,185;187,xvector.block3.tdnnd8.linear1.weight,"[128, 736, 1]",checkpoint_shape+official_CAMPPlus_forward,dilation=1
models--funasr--campplus,189,speaker_encode,block3.8,xvector.block3.tdnnd8.cam_layer.linear_local,conv1d_im2col_equivalent,,B*T_tdnn,32,384,188,xvector.block3.tdnnd8.cam_layer.linear_local.weight,"[32, 128, 3]",checkpoint_shape+official_CAMPPlus_forward,dilation=2; CAM local branch
models--funasr--campplus,190,speaker_encode,block3.8,xvector.block3.tdnnd8.cam_layer.linear1,conv1d_im2col_equivalent,,B*T_tdnn,64,128,188,xvector.block3.tdnnd8.cam_layer.linear1.weight,"[64, 128, 1]",checkpoint_shape+official_CAMPPlus_forward,dilation=1; CAM pooled-context branch
models--funasr--campplus,191,speaker_encode,block3.8,xvector.block3.tdnnd8.cam_layer.linear2,conv1d_im2col_equivalent,,B*T_tdnn,32,64,190,xvector.block3.tdnnd8.cam_layer.linear2.weight,"[32, 64, 1]",checkpoint_shape+official_CAMPPlus_forward,dilation=1; CAM gate projection
models--funasr--campplus,192,speaker_encode,block3.9,xvector.block3.tdnnd9.linear1,conv1d_im2col_equivalent,,B*T_tdnn,128,768,189;191,xvector.block3.tdnnd9.linear1.weight,"[128, 768, 1]",checkpoint_shape+official_CAMPPlus_forward,dilation=1
models--funasr--campplus,193,speaker_encode,block3.9,xvector.block3.tdnnd9.cam_layer.linear_local,conv1d_im2col_equivalent,,B*T_tdnn,32,384,192,xvector.block3.tdnnd9.cam_layer.linear_local.weight,"[32, 128, 3]",checkpoint_shape+official_CAMPPlus_forward,dilation=2; CAM local branch
models--funasr--campplus,194,speaker_encode,block3.9,xvector.block3.tdnnd9.cam_layer.linear1,conv1d_im2col_equivalent,,B*T_tdnn,64,128,192,xvector.block3.tdnnd9.cam_layer.linear1.weight,"[64, 128, 1]",checkpoint_shape+official_CAMPPlus_forward,dilation=1; CAM pooled-context branch
models--funasr--campplus,195,speaker_encode,block3.9,xvector.block3.tdnnd9.cam_layer.linear2,conv1d_im2col_equivalent,,B*T_tdnn,32,64,194,xvector.block3.tdnnd9.cam_layer.linear2.weight,"[32, 64, 1]",checkpoint_shape+official_CAMPPlus_forward,dilation=1; CAM gate projection
